x,y
711.3019601791345,-1778.5358504807602
742.3030798122351,-1730.2409370377497
768.0571950012144,-1673.1315385249502
808.6299050194955,-1656.686429807452
858.2449431708611,-1652.973643928313
896.1017753970717,-1622.7725258427984
1032.8849119988906,-1673.1072353752595
1061.1432536428915,-1626.151302231185
1089.535607517736,-1583.3496644616937
1113.119530429926,-1536.3991907949774
1132.0946069526274,-1481.144781379854
1150.79455385197,-1432.1869491531631
1173.9800053535569,-1389.7631127390248
1198.1428966458086,-1348.9891258706243
1224.2194410892596,-1312.7496943664094
1249.9460732448433,-1276.7577595142302
1276.8785261843882,-1239.0769919053394
1299.858969613897,-1202.8331800853757
1321.741579381754,-1162.9099050801083
1343.5569550456435,-1124.8265515396045
1366.9466578331094,-1087.872159143202
1391.7253145078823,-1052.2609996849337
1416.5399043788464,-1015.610013392133
1440.8546238976633,-982.1415454468482
1471.550922647989,-949.8895367640665
1496.302704504321,-915.2017354075849
1515.4989287243263,-876.5777544151
1539.835989445842,-841.4586669036956
1565.1264334971831,-804.4248315836525
1592.3047914319882,-770.6662385123226
1626.4712163560353,-739.0356096733901
1664.898779680343,-708.803430733024
1693.4450835284883,-670.220345538086
1210.6142903266284,-244.2090089594448
1224.4367236925716,-216.90311125707962
1243.232168430631,-188.89157042936364
1261.6299660323236,-160.11836655823745
1279.9587325300702,-132.02729081525646
1299.7613353720524,-101.90453165516907
1321.8029572011278,-71.77050114325024
1345.4172286509422,-39.6040509193031
1366.2256128980796,-8.163158779958016
1387.2392604992826,26.897660296076566
1412.469367401393,60.16102270331393
1433.515757740272,96.3490259957708
1456.8593062180666,133.90280760989992
1485.2141328857942,172.9495359239183
1510.7220079759688,213.61665926855324
1536.058828890766,254.50397676014362
1565.856182366191,298.21203219450746
1576.486201322911,340.07913717024485
1580.0590059721026,381.6592559423276
1608.9665819232337,429.2832407097507
1644.7265613658888,482.3593456517027
1679.5536986614475,535.1513204810877
1715.60489120019,593.9192767455726
1463.4443426878638,634.9434765039217
1383.971358744341,683.949808593688
1354.347096956931,710.7138601183557
1330.58255388347,739.9704840741575
1303.8529416215383,769.0296282490433
1268.8879806622597,791.0093899764103
1236.354014527059,813.5285801757825
1207.868875579696,836.5096185375522
1178.1933392160126,860.9709739166714
1150.5659822428354,884.9012207617186
1123.0605751951452,908.4685984899806
1093.2532945935454,932.2273308374728
1072.2094929529442,958.6082962929072
1038.8013043932115,976.1875332081239
791.2632617682259,868.2971916780037
680.2310322839468,829.828140471216
655.8914445748163,840.0175447177045
633.0583778625353,853.6244213458608
611.3429324957948,868.0857569315615
590.095648388643,882.6665215429817
567.6558805210584,897.5582439651824
546.9570973447138,910.9029496407646
524.6609894612536,926.7987085325153
504.64991722335213,942.9521255326082
483.23296047726546,959.4263746678938
465.5850470616716,983.0720352306748
442.2642873232115,997.0646231105043
413.8617886024609,999.9917411832819
390.3770649154364,1011.2673964822603
366.8205787048941,1026.1567743471787
344.05330637988123,1040.5975794557046
321.3091559703284,1055.163222582002
297.0758360675208,1071.3234852857393
273.775360689396,1086.7969517713009
249.39095166423854,1103.6740475466502
224.4889605928474,1120.738018705506
198.85522093170792,1136.9914967176323
173.88959252085087,1152.9607146875962
147.1960358933153,1170.0273028939512
121.0176302796496,1189.1077729379697
94.36465072361224,1207.8193419107886
65.58931986978533,1226.497494338663
37.00876876759365,1245.7003706888374
7.558203737710209,1264.977420176447
-24.57459625681119,1285.5151308789852
-56.838460238488004,1309.266832787617
-88.98204635988148,1334.7873455819124
-124.72730763526417,1357.0300885500137
-160.28377244067394,1379.721026980522
-196.61379217032822,1407.0798055648454
-236.9261380355255,1434.8202213572163
-279.0139231457088,1462.879623615983
-320.84073258558846,1495.2146290128192
-365.48125057376393,1525.8389349728357
-413.5358206062756,1556.760639139972
-519.3936190405749,1634.7210254352067
-575.3684286296552,1669.3783974390713
-1401.3515783333028,2297.909050398375
-1437.355615015906,2235.838284845808
-1475.2990823835773,2173.015155841803
-1492.5443453112377,1879.4444331449251
-1527.5867711996734,1832.5615184641842
-1561.5208722807133,1778.5269545136728
-1595.0360591025517,1729.1952521802161
-1631.7238733752527,1685.931868005722
-1667.3513007758213,1639.314705082943
-1698.638079764524,1588.262863626135
-1730.4272568264837,1542.693933135141
-1756.5678089933513,1488.6153910289581
-1779.720843131148,1436.301751208483
-1810.2502057246552,1388.1987448394568
-1852.865674485609,1349.9796451476552
-1890.2755850355777,1308.9724119011846
-1917.7103283437696,1257.9862266986995
-1945.4571997775008,1208.9609314754073
-2112.0646662540034,1175.1901316643898
-2153.7731352586443,1130.0890869033954
-2184.444802789671,1078.6635091932958
-2230.3768108067416,900.3592862383038
-2279.654026355341,857.9368173833562
-2337.7793840784716,814.1792194459912
-2379.1639285684146,762.9424952110792
-2414.293453723201,710.7866640626422
-2451.7774341598824,656.8869581932528
-2618.2390512350153,301.13870655890025
-2178.420277896892,-76.12591771288098
-1930.9074828783748,-214.18182711028155
-1916.2570044300458,-261.3715611400513
-1904.663753496737,-305.44555343910497
-1904.6089999288454,-354.12161737183396
-1483.5397977074906,-682.4944458514061
-1445.3043201533683,-709.3626873088336
-1408.904308029098,-736.405943292861
-1372.685637839024,-760.447041003167
-1335.7091996088309,-782.9169793664819
-1298.6529095958858,-805.6355769813918
-1265.0714205354845,-829.4617914312454
-1232.612849685487,-852.154805648729
-1199.0011814623974,-873.1705041695895
-1165.1700700180804,-894.6170733526504
-1132.665314482808,-913.6858584150034
-1264.378232143671,-1295.8618506929065
-1226.7104234829922,-1322.0415223880746
-1188.3052891406885,-1344.6786938894602
-1152.8556137806963,-1370.9487577128232
-1114.6674126081473,-1395.1414343246558
-1075.4729991224572,-1416.795465357843
-1040.8272481933152,-1440.8972515132127
-1005.717868330272,-1466.8312170530096
-694.2203357345329,-1202.493399338488
-664.3136277555965,-1220.4088060884349
-636.562957540796,-1241.8566145440925
-609.3869163051475,-1263.4694886447014
-580.9566885693827,-1282.2828816242136
-551.8756436854502,-1300.2267201941245
-522.2842692683203,-1319.6551460797843
-492.67410596127894,-1340.0530914166254
-462.4722817647932,-1357.6422397300644
-431.48072678304027,-1377.7657438457306
-400.53003628284586,-1399.8255927204868
-370.8835806303487,-1419.8597182886806
-339.8905216489289,-1450.7151454690265
-203.91525802648172,-1308.4558189117404
-172.75061094827274,-1317.9767785955103
-143.16421259422663,-1337.8618232957674
-112.33988154287817,-1356.8573989240476
-80.20856148335596,-1373.409862045839
-47.89000656800194,-1394.1777315933994
-14.27014377556029,-1417.6781812162537
20.851465944095374,-1440.0990517558096
57.58120584458594,-1464.6185398367327
94.54384124330073,-1491.7570259874635
131.44795734590775,-1516.313105697365
171.49594544571642,-1542.2442099731416
213.65202938643978,-1572.8049379497306
255.72369987166792,-1600.1955003448627
302.0955878173467,-1629.7375573451363
349.057521698862,-1664.2893668306149
400.3404203299373,-1699.9969993650134
511.8231299620406,-1788.4538423274612
565.3985618899895,-1810.258742890842
704.8476855991371,-1783.523143277244
735.5940970841401,-1732.8322406785283
761.589109699775,-1680.752685699685
804.0018506744078,-1665.6023757524265
850.5725108352364,-1656.9347162189106
889.6967415884535,-1634.2675027384253
1028.6413604644856,-1681.5836327824354
1057.5661382103124,-1636.224900742843
1086.1370670210947,-1593.252752749172
1107.5546468185257,-1541.9549131899707
1124.1034020833738,-1486.5919426408127
1148.198079420375,-1440.9883484662055
1172.138290118567,-1399.1530978909786
1194.6030962833186,-1359.1223978546996
1221.5134518451862,-1322.0835400840817
1246.4526041878362,-1284.3523535281747
1271.1722123293875,-1247.0732813678635
1297.2684699761846,-1209.6625890328462
1318.018446711376,-1170.5190885365907
1337.564028049756,-1130.3977323788788
1360.992933283691,-1095.311478782111
1386.164040022569,-1059.9878556607664
1410.6513299863002,-1022.4959108514237
1435.0504030008658,-987.9602235652268
1468.3878716531772,-957.5207874411146
1499.7396124060097,-926.3199541628542
1519.1353788876424,-889.2175004530101
1537.4754764997679,-848.3543830038315
1559.6070985921301,-812.3718040534382
1590.5230482295603,-779.4632740229317
1623.2780937547152,-747.2196667219473
1657.6922523015578,-714.8314200980453
1685.8212584141124,-677.8611101686382
1192.086065915169,-246.2282964057852
1219.8532862153168,-222.61617216566415
1239.3262609159328,-194.5267822283941
1257.9662174476975,-166.97902790569856
1276.2137868451264,-136.5672737753177
1297.0619939035241,-107.38917064124574
1319.4382291768638,-78.13975868033916
1341.8944282814434,-47.9260456038075
1362.6609975333872,-15.574604371029443
1380.3660095631924,19.233555120901077
1399.521385181713,52.346369683668414
1424.5379872211274,87.94364936696041
1453.617012692015,125.21413822864685
1480.668857350693,164.24006019175994
1506.7181669417191,204.25624937265994
1532.1060720170065,246.1281101146697
1558.7660963358087,287.1815748163943
1588.900474855088,334.6032628431409
1588.6232646672659,375.9419808400207
1672.426877884258,525.3544880652622
1708.5628534020123,580.5456278147087
1463.6079060516572,625.0793128420453
1431.679266800312,653.4397749709772
1391.8310732716348,677.0054105954614
1359.6969930430555,703.1498059515295
1333.5415894768544,733.0688178033115
1309.0998976186982,762.0531612392365
1276.589314109971,786.1744625719114
1243.7069730541657,808.6811579209968
1215.0117729461722,833.6357967375199
-47.12178032451897,-1394.7041936622431
-13.087498609543495,-1417.9396028675358
20.473581763644482,-1439.3543977942916
56.39927206664952,-1464.414344408833
92.55158965151658,-1492.1324348907428
131.10435809702957,-1516.8447175923995
170.28889459844999,-1542.6294734564221
212.754986878456,-1572.4219783691487
254.0502692421184,-1597.9306808175402
298.4716247225418,-1627.3551976245033
348.77907514318457,-1662.8151300557333
397.89448398045073,-1695.6924963323777
448.94782598766164,-1731.7525370389826
563.1783063669516,-1806.4994485849288
671.216849083917,-1834.565395810642
701.5025322348829,-1783.4983732171013
732.0238225288299,-1733.5294014669264
758.7649470143523,-1681.7552601916568
804.0789040461966,-1669.1733518624922
852.8954912223027,-1665.8575962706618
890.3284494556974,-1639.6152946925733
1025.8494000894066,-1684.1665619338855
1055.1049798610316,-1640.1916180655394
1082.8410467253384,-1594.8903818215135
1105.9305963514817,-1544.9652151597643
1123.0947843439337,-1491.1115544718486
1145.3047486406576,-1444.5654304119146
1170.9317006144688,-1403.0948658220186
1193.677440606823,-1363.2601247694236
1219.010891411748,-1324.3913494958865
1244.3653015729549,-1287.7657235465033
1272.5225351870906,-1251.7633152641197
1295.2964081470363,-1215.0651073260997
1315.188910501602,-1171.8192606770078
1336.567615672536,-1133.895749721037
1358.5300742526863,-1097.5692631223737
1382.082682200304,-1061.6143471440153
1407.9536145448203,-1025.7829299077735
1433.0499727176475,-991.7385432632684
1465.8412892304655,-960.9588322541018
1498.327552297506,-930.4991179609817
1518.7719170938908,-892.308306498907
1534.4876374326907,-853.2325316502174
1556.293315057846,-816.0138969443226
1583.2599891210639,-781.767784798254
1613.9438148057325,-747.1596968856924
1647.815715833605,-713.7376472848995
1680.6424752564328,-680.0072575818073
1199.1076437683444,-251.75071232536632
1219.2456616420795,-225.9203766085913
1238.1386855182552,-198.81799572253755
1257.0601222503465,-169.97676031723782
1274.653096513257,-141.65356878372432
1293.1575868317425,-112.01542581048562
1314.4585108570616,-81.77911246422269
1337.2629731697427,-51.38874477178791
1359.3842813331125,-17.737690505160806
1378.671398676578,14.72198937534458
1396.9097268331832,48.45902989992297
1421.549499788431,83.5046085630114
1447.008012308722,120.2988458563134
1473.1982197654354,158.96561823221992
1500.7373275306206,198.05690156177624
1526.9209508057816,238.91977731106337
1556.2484346221931,281.4836757895091
1586.421827198856,326.88812870314416
1586.7320737683538,368.6764517497415
1590.8359541085613,408.71410192884605
1626.5199992224336,459.758365480667
1703.3280850121887,571.0391272134596
1739.2025774011158,629.8805103043878
1420.307598981338,642.2054864105933
1394.2105362179566,672.0915437638224
1363.9167648412613,698.7755781257297
1333.1570821130706,724.38923025661
1306.5619993367307,753.4678522599388
1279.566066590119,779.8800749032451
1248.9262303638632,802.448453864241
1220.522389200979,828.6661933246307
1191.8886459166113,852.6967255332149
1163.2147856968688,876.1252335346742
1134.2106554978895,899.7478821620241
1106.3986904081826,921.2828015126836
1079.4356865413522,945.1593310765121
1048.0293723282196,965.1668235270616
775.5404055038038,875.7009432054963
667.2563603147825,835.1825846001994
643.6942765145939,846.5754121059468
620.2333159883447,861.1400561105622
598.9130784023347,876.1019843709058
576.7173562952773,890.2739204580723
555.9583964062459,904.5569766274513
536.1024903953455,919.3596588342934
513.9262368419207,935.6474085281817
494.69487682818897,951.031534093346
473.90916235891905,969.0777411189814
452.65137142226337,985.51863805285
427.0451441056907,996.337515551708
403.47451866281295,1006.652155806469
380.8948961306205,1018.8813182121085
356.2027857111323,1032.7999929568305
333.440033467184,1047.7203797203733
309.585780564708,1062.3082859848832
286.352616376908,1077.085154058907
262.5213196910751,1093.684195372529
237.8647139151737,1111.8405361714658
213.39108804035976,1129.2651619725773
187.30910001502295,1144.5240773140433
161.3067835530803,1159.5842720905453
135.465842312988,1177.9864464697514
109.95707982004625,1197.211135555232
81.61482667380471,1215.5130943626255
52.5035876205185,1234.6341303345596
24.5822058612931,1254.509177987548
-5.9614469822309815,1274.2360549167795
-37.15272973027126,1295.217254816191
-69.60410965291575,1320.1663788778385
-103.71691070894542,1345.2577317871073
-138.78420981347543,1366.4703411001826
-174.24137773838584,1390.374591534177
-213.25335872223428,1418.5602754178922
-251.99373449071433,1447.224985196643
-295.63678158396283,1475.422466914028
-337.89060611231645,1506.3180277753604
-384.70876152768756,1537.3456772319728
-432.4005007545967,1570.563850006479
-539.6214881282081,1645.2662093261072
-1411.592631121438,2278.114624807904
-1449.4776141712152,2214.5654672003993
-1486.632823316496,2154.0474486737808
-1466.951351316338,1918.0905336743544
-1504.4152960073488,1868.0302104460518
-1536.8611219452973,1817.2665990033058
-1574.3223086794123,1769.5483939113747
-1610.745855857213,1722.4519878181843
-1642.0901083165593,1672.6852890394266
-1667.2114735179969,1616.9143924679345
-1705.226152152838,1575.2987081864906
-1738.4910431607113,1528.683712495813
-1760.7010473340624,1474.006745037734
-1791.4553502664417,1426.4598585315116
-1822.3571804507596,1380.1486538991214
-1855.76189241447,1336.6064486834805
-1885.05407230395,1287.8898029296975
-1912.4789836962811,1240.3807427237975
-1938.7319931446248,1189.3983810134728
-2131.829891702735,1170.9574609449755
-2168.582906019635,1122.769869438717
-2250.775804868452,897.857916776799
-2304.7153868157848,854.4302111785179
-2348.6371893679384,805.724737561079
-2387.251392757035,754.0179293488968
-2420.2658117578308,701.037419069915
-2460.257367116719,648.3376821131953
-2523.7378677078796,533.4486152360752
-2569.7274733514614,479.05815169216646
-1930.2428196246394,-217.87360392558162
-1916.3894755783874,-264.0864023239227
-1904.3184959650066,-309.1546998277328
-1907.4606572265418,-357.91675517205033
-1483.155229961997,-683.329762147366
-1444.9352378575668,-710.6808150622168
-1409.313631442034,-736.1624061521118
-1372.060355693904,-762.0896471761819
-1335.6953309707753,-782.9406397185363
-1299.0635162142767,-805.9221695306561
-1265.927233617145,-829.0680320012601
-1233.294527400004,-851.1679380035414
-1199.6996911022957,-872.2105328812858
-1166.5263403931135,-893.6702675870165
-1134.0111882005751,-914.8046922900645
-1265.589779703102,-1295.0282128243591
-1227.2377535896153,-1321.210830512797
-1189.1803598281388,-1344.238682042374
-1155.021942567436,-1369.7782209860638
-1118.8004280414448,-1395.6762392167748
-1080.5900907557661,-1416.3570544747695
-1044.6251929505684,-1441.2349587256715
-1009.0826000775482,-1466.643231573628
-695.9426010483901,-1199.474659401357
-667.3129674386444,-1219.62636327206
